chr1	1	1000000	0.054200
chr1	1000001	2000000	0.092298
chr1	2000001	3000000	0.120149
chr1	3000001	4000000	0.106709
chr1	4000001	5000000	0.109024
chr1	5000001	6000000	0.143677
chr1	6000001	7000000	0.050830
chr1	7000001	8000000	0.113132
chr1	8000001	9000000	0.074388
chr1	9000001	10000000	0.077636
chr1	10000001	11000000	0.083838
chr1	11000001	12000000	0.164337
chr1	12000001	13000000	0.170403
chr1	13000001	14000000	0.138144
chr1	14000001	15000000	0.053471
chr1	15000001	16000000	0.075286
chr1	16000001	17000000	0.089787
chr1	17000001	18000000	0.075111
chr1	18000001	19000000	0.096174
chr1	19000001	20000000	0.086813
chr1	20000001	21000000	0.094693
chr1	21000001	22000000	0.124367
chr1	22000001	23000000	0.153910
chr1	23000001	24000000	0.096722
chr1	24000001	25000000	0.165954
chr1	25000001	26000000	0.108424
chr1	26000001	27000000	0.074541
chr1	27000001	28000000	0.084637
chr1	28000001	29000000	0.100507
chr1	29000001	30000000	0.070203
chr1	30000001	31000000	0.057641
chr1	31000001	32000000	0.048210
chr1	32000001	33000000	0.118332
chr1	33000001	34000000	0.075562
chr1	34000001	35000000	0.088736
chr1	35000001	36000000	0.085064
chr1	36000001	37000000	0.083618
chr1	37000001	38000000	0.149828
chr1	38000001	39000000	0.220748
chr1	39000001	40000000	0.234269
chr1	40000001	41000000	0.179860
chr1	41000001	42000000	0.195575
chr1	42000001	43000000	0.157143
chr1	43000001	44000000	0.126129
chr1	44000001	45000000	0.106130
chr1	45000001	46000000	0.109571
chr1	46000001	47000000	0.079706
chr1	47000001	48000000	0.095592
chr1	48000001	49000000	0.103301
chr1	49000001	50000000	0.077337
chr1	50000001	51000000	0.098267
chr1	51000001	52000000	0.157188
chr1	52000001	53000000	0.117591
chr1	53000001	54000000	0.136699
chr1	54000001	55000000	0.084372
chr1	55000001	56000000	0.129947
chr1	56000001	57000000	0.069244
chr1	57000001	58000000	0.098788
chr1	58000001	59000000	0.088283
chr1	59000001	60000000	0.108724
chr1	60000001	61000000	0.095273
chr1	61000001	62000000	0.090062
chr1	62000001	63000000	0.149527
chr1	63000001	64000000	0.084957
chr1	64000001	65000000	0.087242
chr1	65000001	66000000	0.057324
chr1	66000001	67000000	0.086812
chr1	67000001	68000000	0.064964
chr1	68000001	69000000	0.079231
chr1	69000001	70000000	0.129214
chr1	70000001	71000000	0.070229
chr1	71000001	72000000	0.072286
chr1	72000001	73000000	0.109753
chr1	73000001	74000000	0.088460
chr1	74000001	75000000	0.100386
chr1	75000001	76000000	0.126206
chr1	76000001	77000000	0.077890
chr1	77000001	78000000	0.172602
chr1	78000001	79000000	0.104690
chr1	79000001	80000000	0.175616
chr1	80000001	81000000	0.125224
chr1	81000001	82000000	0.065747
chr1	82000001	83000000	0.070994
chr1	83000001	84000000	0.098797
chr1	84000001	85000000	0.100023
chr1	85000001	86000000	0.086994
chr1	86000001	87000000	0.061186
chr1	87000001	88000000	0.078919
chr1	88000001	89000000	0.174416
chr1	89000001	90000000	0.084699
chr1	90000001	91000000	0.066664
chr1	91000001	92000000	0.096639
chr1	92000001	93000000	0.076081
chr1	93000001	94000000	0.117819
chr1	94000001	95000000	0.073056
chr1	95000001	96000000	0.084287
chr1	96000001	96096873	0.067480
chr10	1	1000000	0.102746
chr10	1000001	2000000	0.134395
chr10	2000001	3000000	0.082806
chr10	3000001	4000000	0.161781
chr10	4000001	5000000	0.133124
chr10	5000001	6000000	0.137803
chr10	6000001	7000000	0.242622
chr10	7000001	8000000	0.170814
chr10	8000001	9000000	0.065618
chr10	9000001	10000000	0.111016
chr10	10000001	11000000	0.165280
chr10	11000001	12000000	0.185767
chr10	12000001	13000000	0.104979
chr10	13000001	14000000	0.208565
chr10	14000001	15000000	0.117436
chr10	15000001	16000000	0.274229
chr10	16000001	17000000	0.263493
chr10	17000001	18000000	0.219036
chr10	18000001	19000000	0.134802
chr10	19000001	20000000	0.168707
chr10	20000001	21000000	0.139607
chr10	21000001	22000000	0.187513
chr10	22000001	23000000	0.122732
chr10	23000001	24000000	0.091675
chr10	24000001	25000000	0.177223
chr10	25000001	26000000	0.133458
chr10	26000001	27000000	0.119929
chr10	27000001	28000000	0.098142
chr10	28000001	29000000	0.105268
chr10	29000001	30000000	0.093155
chr10	30000001	31000000	0.187379
chr10	31000001	32000000	0.185081
chr10	32000001	33000000	0.634052
chr10	33000001	34000000	0.219529
chr10	34000001	35000000	0.179431
chr10	35000001	36000000	0.122691
chr10	36000001	37000000	0.058243
chr10	37000001	38000000	0.164590
chr10	38000001	39000000	0.115923
chr10	39000001	40000000	0.157409
chr10	40000001	41000000	0.160177
chr10	41000001	42000000	0.123862
chr10	42000001	43000000	0.127112
chr10	43000001	44000000	0.155055
chr10	44000001	45000000	0.192157
chr10	45000001	46000000	0.129088
chr10	46000001	47000000	0.146817
chr10	47000001	48000000	0.289184
chr10	48000001	49000000	0.338488
chr10	49000001	50000000	0.280407
chr10	50000001	51000000	0.080310
chr10	51000001	52000000	0.141534
chr10	52000001	53000000	0.159510
chr10	53000001	54000000	0.105975
chr10	54000001	55000000	0.175701
chr10	55000001	56000000	0.173473
chr10	56000001	57000000	0.097880
chr10	57000001	58000000	0.127535
chr10	58000001	59000000	0.141956
chr10	59000001	60000000	0.125778
chr10	60000001	61000000	0.252324
chr10	61000001	62000000	0.131557
chr10	62000001	63000000	0.148843
chr10	63000001	64000000	0.103663
chr10	64000001	65000000	0.138030
chr10	65000001	66000000	0.187651
chr10	66000001	67000000	0.191248
chr10	67000001	68000000	0.125408
chr10	68000001	68053814	0.112387
chr11	1	1000000	0.144728
chr11	1000001	2000000	0.121078
chr11	2000001	3000000	0.096726
chr11	3000001	4000000	0.089668
chr11	4000001	5000000	0.079742
chr11	5000001	6000000	0.131110
chr11	6000001	7000000	0.119402
chr11	7000001	8000000	0.221150
chr11	8000001	9000000	0.141582
chr11	9000001	10000000	0.179447
chr11	10000001	11000000	0.175797
chr11	11000001	12000000	0.120588
chr11	12000001	13000000	0.091285
chr11	13000001	14000000	0.081424
chr11	14000001	15000000	0.137304
chr11	15000001	16000000	0.128115
chr11	16000001	17000000	0.145978
chr11	17000001	18000000	0.188927
chr11	18000001	19000000	0.259326
chr11	19000001	20000000	0.180923
chr11	20000001	21000000	0.257076
chr11	21000001	22000000	0.166353
chr11	22000001	23000000	0.238584
chr11	23000001	24000000	0.204389
chr11	24000001	25000000	0.138556
chr11	25000001	26000000	0.134240
chr11	26000001	27000000	0.110983
chr11	27000001	28000000	0.137230
chr11	28000001	29000000	0.159273
chr11	29000001	30000000	0.098857
chr11	30000001	31000000	0.159965
chr11	31000001	32000000	0.183530
chr11	32000001	33000000	0.147048
chr11	33000001	34000000	0.112462
chr11	34000001	35000000	0.083355
chr11	35000001	36000000	0.081714
chr11	36000001	37000000	0.068428
chr11	37000001	38000000	0.084146
chr11	38000001	39000000	0.083444
chr11	39000001	40000000	0.137227
chr11	40000001	41000000	0.155415
chr11	41000001	42000000	0.180529
chr11	42000001	43000000	0.117627
chr11	43000001	44000000	0.172618
chr11	44000001	45000000	0.186421
chr11	45000001	46000000	0.109352
chr11	46000001	47000000	0.129656
chr11	47000001	48000000	0.169670
