chr1	1	1000000	0.450184
chr1	1000001	2000000	0.415994
chr1	2000001	3000000	0.366954
chr1	3000001	4000000	0.399023
chr1	4000001	5000000	0.415612
chr1	5000001	6000000	0.398795
chr1	6000001	7000000	0.330091
chr1	7000001	8000000	0.411460
chr1	8000001	9000000	0.386178
chr1	9000001	10000000	0.364367
chr1	10000001	11000000	0.306055
chr1	11000001	12000000	0.547527
chr1	12000001	13000000	0.435524
chr1	13000001	14000000	0.483776
chr1	14000001	15000000	0.380633
chr1	15000001	16000000	0.393889
chr1	16000001	17000000	0.377665
chr1	17000001	18000000	0.330893
chr1	18000001	19000000	0.443575
chr1	19000001	20000000	0.361734
chr1	20000001	21000000	0.445815
chr1	21000001	22000000	0.458474
chr1	22000001	23000000	0.504397
chr1	23000001	24000000	0.424607
chr1	24000001	25000000	0.437503
chr1	25000001	26000000	0.409864
chr1	26000001	27000000	0.371870
chr1	27000001	28000000	0.381375
chr1	28000001	29000000	0.415301
chr1	29000001	30000000	0.335772
chr1	30000001	31000000	0.332454
chr1	31000001	32000000	0.287804
chr1	32000001	33000000	0.413604
chr1	33000001	34000000	0.409421
chr1	34000001	35000000	0.326381
chr1	35000001	36000000	0.283527
chr1	36000001	37000000	0.483776
chr1	37000001	38000000	0.651588
chr1	38000001	39000000	0.751923
chr1	39000001	40000000	0.774907
chr1	40000001	41000000	0.651998
chr1	41000001	42000000	0.712643
chr1	42000001	43000000	0.689028
chr1	43000001	44000000	0.503164
chr1	44000001	45000000	0.407561
chr1	45000001	46000000	0.327594
chr1	46000001	47000000	0.317386
chr1	47000001	48000000	0.432047
chr1	48000001	49000000	0.418478
chr1	49000001	50000000	0.355617
chr1	50000001	51000000	0.416911
chr1	51000001	52000000	0.463861
chr1	52000001	53000000	0.485808
chr1	53000001	54000000	0.461974
chr1	54000001	55000000	0.394863
chr1	55000001	56000000	0.497547
chr1	56000001	57000000	0.393134
chr1	57000001	58000000	0.440293
chr1	58000001	59000000	0.456774
chr1	59000001	60000000	0.491084
chr1	60000001	61000000	0.378029
chr1	61000001	62000000	0.375567
chr1	62000001	63000000	0.437142
chr1	63000001	64000000	0.481498
chr1	64000001	65000000	0.395168
chr1	65000001	66000000	0.285655
chr1	66000001	67000000	0.411782
chr1	67000001	68000000	0.428672
chr1	68000001	69000000	0.452071
chr1	69000001	70000000	0.467770
chr1	70000001	71000000	0.346562
chr1	71000001	72000000	0.380275
chr1	72000001	73000000	0.418223
chr1	73000001	74000000	0.389720
chr1	74000001	75000000	0.450960
chr1	75000001	76000000	0.512505
chr1	76000001	77000000	0.565575
chr1	77000001	78000000	0.586330
chr1	78000001	79000000	0.489533
chr1	79000001	80000000	0.584503
chr1	80000001	81000000	0.444720
chr1	81000001	82000000	0.376866
chr1	82000001	83000000	0.379279
chr1	83000001	84000000	0.398871
chr1	84000001	85000000	0.399744
chr1	85000001	86000000	0.362529
chr1	86000001	87000000	0.378718
chr1	87000001	88000000	0.366162
chr1	88000001	89000000	0.499238
chr1	89000001	90000000	0.429134
chr1	90000001	91000000	0.370292
chr1	91000001	92000000	0.359692
chr1	92000001	93000000	0.325085
chr1	93000001	94000000	0.454004
chr1	94000001	95000000	0.415013
chr1	95000001	96000000	0.378717
chr1	96000001	96096873	0.311356
chr10	1	1000000	0.497850
